Date,CO AQI Value,NO2 AQI Value,Ozone AQI Value,PM10 AQI Value,PM205 AQI Value,SO2 AQI Value,Target,Year
6/6/2019,3,0,48,0,24,0,Manhattan,2019
6/7/2019,5,0,43,12,35,0,Manhattan,2019
6/8/2019,6,0,41,0,33,0,Manhattan,2019
6/9/2019,2,0,25,0,13,0,Manhattan,2019
6/10/2019,3,0,32,0,18,0,Manhattan,2019
6/11/2019,3,0,34,0,18,0,Manhattan,2019
6/12/2019,2,0,32,11,13,0,Manhattan,2019
6/13/2019,2,0,51,0,7,0,Manhattan,2019
6/14/2019,2,0,44,0,23,0,Manhattan,2019
6/15/2019,2,0,27,0,24,0,Manhattan,2019
6/16/2019,3,0,32,0,46,0,Manhattan,2019
6/17/2019,5,0,27,0,52,0,Manhattan,2019
6/18/2019,5,0,20,16,47,0,Manhattan,2019
6/19/2019,3,0,28,0,21,0,Manhattan,2019
6/20/2019,5,0,23,0,39,0,Manhattan,2019
6/21/2019,3,0,32,0,12,0,Manhattan,2019
6/22/2019,2,0,50,0,8,0,Manhattan,2019
6/23/2019,2,0,40,0,22,0,Manhattan,2019
6/24/2019,3,0,0,14,50,0,Manhattan,2019
6/25/2019,3,0,61,0,61,0,Manhattan,2019
6/26/2019,3,0,136,0,40,0,Manhattan,2019
6/27/2019,3,0,58,0,28,0,Manhattan,2019
6/28/2019,3,0,33,0,38,0,Manhattan,2019
6/29/2019,3,0,37,0,57,0,Manhattan,2019
6/30/2019,2,0,54,22,18,0,Manhattan,2019
7/1/2019,2,0,87,0,11,0,Manhattan,2019
7/2/2019,2,0,74,0,41,0,Manhattan,2019
7/3/2019,3,0,50,0,62,0,Manhattan,2019
7/4/2019,7,0,44,0,78,0,Manhattan,2019
7/5/2019,3,0,31,0,59,0,Manhattan,2019
7/6/2019,2,0,26,19,29,0,Manhattan,2019
7/7/2019,2,0,51,0,34,0,Manhattan,2019
7/8/2019,3,0,80,0,48,0,Manhattan,2019
7/9/2019,3,0,37,0,45,0,Manhattan,2019
7/10/2019,5,0,40,0,60,0,Manhattan,2019
7/11/2019,3,0,44,0,42,0,Manhattan,2019
7/12/2019,2,0,44,18,26,0,Manhattan,2019
7/13/2019,2,0,37,14,40,0,Manhattan,2019
7/14/2019,3,0,90,0,38,0,Manhattan,2019
7/15/2019,2,0,101,0,15,0,Manhattan,2019
7/16/2019,3,0,25,0,48,0,Manhattan,2019
7/17/2019,3,0,71,0,59,0,Manhattan,2019
7/18/2019,3,0,47,23,35,0,Manhattan,2019
7/19/2019,3,0,42,0,50,0,Manhattan,2019
7/20/2019,2,0,47,0,59,0,Manhattan,2019
7/21/2019,2,0,24,0,44,0,Manhattan,2019
7/22/2019,2,0,35,0,18,0,Manhattan,2019
7/23/2019,2,0,44,0,23,0,Manhattan,2019
7/24/2019,3,0,80,19,23,0,Manhattan,2019
7/25/2019,3,0,67,0,29,0,Manhattan,2019
7/26/2019,5,0,58,0,47,0,Manhattan,2019
7/27/2019,3,0,84,0,42,0,Manhattan,2019
7/28/2019,3,0,80,0,63,0,Manhattan,2019
7/29/2019,3,0,64,0,63,0,Manhattan,2019
7/30/2019,3,0,51,18,61,0,Manhattan,2019
7/31/2019,3,0,48,0,53,0,Manhattan,2019
8/1/2019,3,0,50,0,40,0,Manhattan,2019
8/2/2019,5,0,46,0,31,0,Manhattan,2019
8/3/2019,2,0,44,0,22,0,Manhattan,2019
8/4/2019,3,0,40,0,40,0,Manhattan,2019
8/5/2019,3,0,38,19,29,0,Manhattan,2019
8/6/2019,5,0,50,0,41,0,Manhattan,2019
8/7/2019,3,0,39,0,45,0,Manhattan,2019
8/8/2019,3,0,31,0,36,0,Manhattan,2019
8/9/2019,3,0,27,0,27,0,Manhattan,2019
8/10/2019,3,0,43,0,22,0,Manhattan,2019
8/11/2019,2,0,41,20,14,0,Manhattan,2019
8/12/2019,5,0,44,0,38,0,Manhattan,2019
8/13/2019,3,0,44,0,57,0,Manhattan,2019
8/14/2019,5,0,37,0,62,0,Manhattan,2019
8/15/2019,5,0,43,0,35,0,Manhattan,2019
8/16/2019,2,0,44,0,39,0,Manhattan,2019
8/17/2019,2,0,47,19,23,0,Manhattan,2019
8/18/2019,3,0,49,0,33,0,Manhattan,2019
8/19/2019,2,0,48,0,46,0,Manhattan,2019
8/20/2019,3,0,48,0,28,0,Manhattan,2019
8/21/2019,2,0,26,0,45,0,Manhattan,2019
8/22/2019,2,0,28,0,42,0,Manhattan,2019
8/23/2019,2,0,27,7,30,0,Manhattan,2019
8/24/2019,2,0,37,0,7,0,Manhattan,2019
8/25/2019,2,0,31,0,15,0,Manhattan,2019
8/26/2019,2,0,21,0,10,0,Manhattan,2019
8/27/2019,2,0,37,0,17,0,Manhattan,2019
8/28/2019,2,0,49,0,28,0,Manhattan,2019
8/29/2019,2,0,41,10,15,0,Manhattan,2019
8/30/2019,3,0,35,0,39,0,Manhattan,2019
8/31/2019,3,0,29,0,26,0,Manhattan,2019
9/1/2019,2,0,44,0,13,0,Manhattan,2019
9/2/2019,2,0,45,0,19,0,Manhattan,2019
9/3/2019,2,0,33,0,35,0,Manhattan,2019
9/4/2019,2,0,23,7,35,0,Manhattan,2019
9/5/2019,2,0,31,0,18,0,Manhattan,2019
9/6/2019,3,0,31,0,20,0,Manhattan,2019
9/7/2019,2,0,32,0,17,0,Manhattan,2019
9/8/2019,3,0,26,0,34,0,Manhattan,2019
9/9/2019,3,0,48,0,27,0,Manhattan,2019
9/10/2019,3,0,29,14,18,0,Manhattan,2019
9/11/2019,3,0,24,0,40,0,Manhattan,2019
9/12/2019,3,0,29,0,42,0,Manhattan,2019
9/13/2019,2,0,39,0,8,0,Manhattan,2019
9/14/2019,2,0,31,0,20,0,Manhattan,2019
9/15/2019,3,0,33,0,32,0,Manhattan,2019
9/16/2019,3,0,27,7,38,0,Manhattan,2019
9/17/2019,3,0,31,0,10,0,Manhattan,2019
9/18/2019,2,0,49,0,21,0,Manhattan,2019
9/19/2019,3,0,80,0,22,0,Manhattan,2019
9/20/2019,3,0,64,0,32,0,Manhattan,2019
9/21/2019,5,0,71,0,54,0,Manhattan,2019
9/22/2019,5,0,27,8,53,0,Manhattan,2019
9/23/2019,3,0,33,0,48,0,Manhattan,2019
9/24/2019,2,0,36,0,21,0,Manhattan,2019
9/25/2019,5,0,33,0,23,0,Manhattan,2019
9/26/2019,6,0,41,0,36,0,Manhattan,2019
9/27/2019,2,0,31,0,32,0,Manhattan,2019
9/28/2019,3,0,25,10,29,0,Manhattan,2019
9/29/2019,3,0,38,0,22,0,Manhattan,2019
9/30/2019,2,0,42,0,19,0,Manhattan,2019
10/1/2019,3,0,15,0,27,0,Manhattan,2019
10/2/2019,3,0,23,0,43,0,Manhattan,2019
10/3/2019,3,0,30,0,16,0,Manhattan,2019
10/4/2019,3,0,30,16,9,0,Manhattan,2019
10/5/2019,2,0,28,0,8,0,Manhattan,2019
10/6/2019,2,0,23,0,20,0,Manhattan,2019
10/7/2019,2,0,16,0,15,0,Manhattan,2019
10/8/2019,2,0,30,0,11,0,Manhattan,2019
10/9/2019,2,0,30,0,19,0,Manhattan,2019
10/10/2019,2,0,24,10,8,0,Manhattan,2019
10/11/2019,2,0,29,0,9,0,Manhattan,2019
10/12/2019,3,0,38,0,24,0,Manhattan,2019
10/13/2019,3,0,26,0,21,0,Manhattan,2019
10/14/2019,2,0,37,0,28,0,Manhattan,2019
10/15/2019,2,0,20,0,27,0,Manhattan,2019
10/16/2019,3,0,20,5,21,0,Manhattan,2019
10/17/2019,2,0,23,0,13,0,Manhattan,2019
10/18/2019,1,0,26,0,13,0,Manhattan,2019
10/19/2019,5,0,31,0,25,0,Manhattan,2019
10/20/2019,9,0,20,0,42,0,Manhattan,2019
10/21/2019,5,0,31,0,35,0,Manhattan,2019
10/22/2019,5,0,28,19,16,0,Manhattan,2019
10/23/2019,2,0,22,0,20,0,Manhattan,2019
10/24/2019,3,0,31,0,31,0,Manhattan,2019
10/25/2019,7,0,29,0,45,0,Manhattan,2019
10/26/2019,3,0,21,0,28,0,Manhattan,2019
10/27/2019,2,0,19,0,25,0,Manhattan,2019
10/28/2019,3,0,18,10,18,0,Manhattan,2019
10/29/2019,3,0,28,0,20,0,Manhattan,2019
10/30/2019,3,0,25,0,27,0,Manhattan,2019
10/31/2019,3,0,21,0,23,0,Manhattan,2019
11/1/2019,2,0,25,0,19,0,Manhattan,2019
11/2/2019,2,0,27,0,23,0,Manhattan,2019
11/3/2019,3,0,19,16,30,0,Manhattan,2019
11/4/2019,5,0,25,0,25,0,Manhattan,2019
11/5/2019,5,0,20,0,41,0,Manhattan,2019
11/6/2019,3,0,22,0,30,0,Manhattan,2019
11/7/2019,5,0,16,0,30,0,Manhattan,2019
11/8/2019,2,0,17,0,15,0,Manhattan,2019
11/9/2019,2,0,24,26,15,0,Manhattan,2019
11/10/2019,5,0,25,0,37,0,Manhattan,2019
11/11/2019,9,0,26,0,66,0,Manhattan,2019
11/12/2019,3,0,17,0,28,0,Manhattan,2019
11/13/2019,2,0,22,0,23,0,Manhattan,2019
11/14/2019,5,0,26,0,31,0,Manhattan,2019
11/15/2019,6,0,25,9,49,0,Manhattan,2019
11/16/2019,3,0,19,0,17,0,Manhattan,2019
11/17/2019,3,0,17,0,19,0,Manhattan,2019
11/18/2019,3,0,21,0,16,0,Manhattan,2019
11/19/2019,3,0,20,0,27,0,Manhattan,2019
11/23/2019,3,0,20,0,29,0,Manhattan,2019
11/24/2019,5,0,17,7,33,0,Manhattan,2019
11/25/2019,6,0,18,0,43,0,Manhattan,2019
11/26/2019,7,0,12,0,22,0,Manhattan,2019
11/27/2019,13,0,9,0,29,0,Manhattan,2019
11/28/2019,3,0,18,0,58,0,Manhattan,2019
11/29/2019,2,0,22,0,57,0,Manhattan,2019
11/30/2019,3,0,21,5,54,0,Manhattan,2019
12/1/2019,3,0,24,0,23,0,Manhattan,2019
12/2/2019,3,0,0,11,13,0,Manhattan,2019
12/3/2019,2,0,0,13,19,0,Manhattan,2019
12/4/2019,5,0,0,7,20,0,Manhattan,2019
12/5/2019,5,0,0,40,18,0,Manhattan,2019
12/6/2019,3,0,0,19,32,0,Manhattan,2019
12/7/2019,2,0,29,0,46,0,Manhattan,2019
12/8/2019,3,0,38,0,36,0,Manhattan,2019
12/9/2019,10,0,26,0,30,0,Manhattan,2019
12/10/2019,7,0,37,0,30,0,Manhattan,2019
12/11/2019,5,0,20,0,27,0,Manhattan,2019
12/12/2019,5,0,20,5,33,0,Manhattan,2019
12/13/2019,9,0,23,0,48,0,Manhattan,2019
12/14/2019,8,0,26,0,29,0,Manhattan,2019
12/15/2019,3,0,31,0,35,0,Manhattan,2019
12/16/2019,3,0,20,0,39,0,Manhattan,2019
12/17/2019,5,0,31,0,29,0,Manhattan,2019
12/18/2019,3,0,28,19,37,0,Manhattan,2019
12/19/2019,2,0,22,0,37,0,Manhattan,2019
12/20/2019,3,0,31,0,30,0,Manhattan,2019
12/21/2019,10,0,29,0,34,0,Manhattan,2019
12/22/2019,13,0,21,0,45,0,Manhattan,2019
12/23/2019,15,0,19,0,40,0,Manhattan,2019
12/24/2019,10,0,18,10,52,0,Manhattan,2019
12/25/2019,11,0,28,0,64,0,Manhattan,2019
12/26/2019,13,0,23,7,66,0,Manhattan,2019
12/27/2019,7,0,31,0,42,0,Manhattan,2019
12/28/2019,6,0,31,0,53,0,Manhattan,2019
12/29/2019,6,0,32,0,66,0,Manhattan,2019
12/30/2019,3,0,26,0,51,0,Manhattan,2019
12/31/2019,7,0,48,0,53,0,Manhattan,2019
1/1/2019,3,27,23,0,45,0,Queens,2019
1/2/2019,5,28,20,0,36,0,Queens,2019
1/3/2019,6,33,18,9,43,3,Queens,2019
1/4/2019,6,33,9,0,53,6,Queens,2019
1/5/2019,6,25,19,0,41,1,Queens,2019
1/6/2019,7,23,29,0,48,0,Queens,2019
1/7/2019,6,31,24,0,29,1,Queens,2019
1/8/2019,7,38,19,0,35,0,Queens,2019
1/9/2019,7,30,23,4,30,0,Queens,2019
1/10/2019,5,16,26,0,33,1,Queens,2019
1/11/2019,5,25,31,0,38,3,Queens,2019
1/12/2019,6,30,26,0,39,3,Queens,2019
1/13/2019,6,14,31,0,33,0,Queens,2019
1/14/2019,7,37,27,0,41,1,Queens,2019
1/15/2019,8,44,18,18,55,1,Queens,2019
1/16/2019,8,44,26,0,55,7,Queens,2019
1/17/2019,5,33,26,0,37,0,Queens,2019
1/18/2019,7,44,10,0,56,1,Queens,2019
1/19/2019,6,34,23,0,42,6,Queens,2019
1/20/2019,5,29,29,0,28,1,Queens,2019
1/21/2019,2,12,31,6,37,3,Queens,2019
1/22/2019,6,46,22,0,40,4,Queens,2019
1/23/2019,5,31,29,0,30,1,Queens,2019
1/24/2019,5,34,30,0,27,0,Queens,2019
1/25/2019,3,26,30,0,38,0,Queens,2019
1/26/2019,5,39,27,0,37,3,Queens,2019
1/27/2019,7,42,34,13,44,0,Queens,2019
1/28/2019,7,40,27,0,46,0,Queens,2019
1/29/2019,8,47,30,0,53,1,Queens,2019
1/30/2019,5,27,21,0,45,3,Queens,2019
1/31/2019,3,26,19,0,41,6,Queens,2019
2/1/2019,7,45,23,26,51,6,Queens,2019
2/2/2019,7,42,17,0,68,4,Queens,2019
2/3/2019,10,51,24,0,86,4,Queens,2019
2/4/2019,13,58,16,0,72,4,Queens,2019
2/5/2019,15,55,21,0,72,3,Queens,2019
2/6/2019,7,29,0,6,29,0,Queens,2019
2/7/2019,6,27,32,0,30,0,Queens,2019
2/8/2019,6,32,26,0,28,4,Queens,2019
2/9/2019,5,15,27,0,29,3,Queens,2019
2/10/2019,5,29,29,0,25,1,Queens,2019
2/11/2019,7,46,28,0,51,3,Queens,2019
2/12/2019,6,24,0,12,20,1,Queens,2019
2/13/2019,5,38,31,0,31,1,Queens,2019
2/14/2019,5,49,33,0,33,1,Queens,2019
2/15/2019,5,45,31,0,37,0,Queens,2019
2/16/2019,5,13,33,0,32,3,Queens,2019
2/17/2019,5,21,32,0,21,0,Queens,2019
2/18/2019,6,30,23,8,33,1,Queens,2019
2/19/2019,5,25,33,0,29,4,Queens,2019
2/20/2019,7,32,38,0,40,1,Queens,2019
2/21/2019,7,44,31,0,30,3,Queens,2019
2/22/2019,6,30,37,0,50,1,Queens,2019
2/23/2019,6,25,37,0,34,0,Queens,2019
2/24/2019,6,30,34,6,24,0,Queens,2019
2/25/2019,3,12,30,0,35,1,Queens,2019
2/26/2019,3,18,32,0,30,1,Queens,2019
2/27/2019,5,26,31,0,20,0,Queens,2019
2/28/2019,5,32,31,0,36,3,Queens,2019
3/1/2019,6,30,36,0,41,0,Queens,2019
3/2/2019,6,33,41,8,42,1,Queens,2019
3/3/2019,6,39,33,0,51,1,Queens,2019
3/4/2019,6,25,36,0,36,4,Queens,2019
3/5/2019,5,42,32,0,40,3,Queens,2019
3/6/2019,3,22,33,0,38,1,Queens,2019
3/7/2019,6,36,41,0,48,3,Queens,2019
3/8/2019,7,56,44,11,53,1,Queens,2019
3/9/2019,6,44,42,0,69,3,Queens,2019
3/10/2019,7,46,38,0,46,0,Queens,2019
3/11/2019,7,30,36,0,31,0,Queens,2019
3/12/2019,3,26,45,0,36,4,Queens,2019
3/13/2019,5,44,37,0,36,1,Queens,2019
3/14/2019,3,33,40,3,28,0,Queens,2019
3/15/2019,3,22,40,0,46,0,Queens,2019
3/16/2019,3,12,35,0,17,0,Queens,2019
3/17/2019,3,16,36,0,18,1,Queens,2019
3/18/2019,5,46,44,0,27,3,Queens,2019
3/19/2019,7,50,38,0,34,3,Queens,2019
3/20/2019,6,50,39,4,41,1,Queens,2019
3/21/2019,6,37,40,0,26,0,Queens,2019
3/22/2019,5,24,45,0,15,1,Queens,2019
3/23/2019,3,15,39,0,23,1,Queens,2019
3/24/2019,3,30,40,0,22,1,Queens,2019
3/25/2019,6,45,39,0,43,7,Queens,2019
3/26/2019,5,22,41,14,15,0,Queens,2019
3/27/2019,5,38,20,0,18,0,Queens,2019
3/28/2019,5,50,44,0,20,1,Queens,2019
3/29/2019,8,56,37,0,43,3,Queens,2019
3/30/2019,10,56,37,0,42,3,Queens,2019
3/31/2019,3,19,43,0,29,0,Queens,2019
4/1/2019,6,43,46,13,25,3,Queens,2019
4/2/2019,6,46,35,0,20,0,Queens,2019
4/3/2019,5,35,44,0,32,3,Queens,2019
4/4/2019,9,43,48,0,27,0,Queens,2019
4/5/2019,6,18,36,0,24,0,Queens,2019
4/6/2019,6,27,30,11,35,1,Queens,2019
4/7/2019,9,32,32,0,36,0,Queens,2019
4/8/2019,5,28,34,0,45,0,Queens,2019
4/9/2019,5,24,40,0,41,0,Queens,2019
4/10/2019,5,33,37,0,18,0,Queens,2019
4/11/2019,5,27,26,0,23,1,Queens,2019
4/12/2019,3,42,40,5,36,0,Queens,2019
4/13/2019,5,34,45,0,53,0,Queens,2019
4/14/2019,6,32,36,0,31,0,Queens,2019
4/15/2019,3,32,44,0,13,0,Queens,2019
4/16/2019,2,17,38,0,17,0,Queens,2019
4/17/2019,2,42,39,0,20,0,Queens,2019
4/18/2019,2,13,41,9,31,0,Queens,2019
4/19/2019,2,14,24,0,45,0,Queens,2019
4/20/2019,2,10,41,0,32,0,Queens,2019
4/21/2019,3,17,38,0,25,0,Queens,2019
4/22/2019,6,29,31,0,34,0,Queens,2019
4/23/2019,5,34,37,0,34,1,Queens,2019
4/24/2019,5,24,42,5,22,0,Queens,2019
4/25/2019,5,36,31,0,20,0,Queens,2019
4/26/2019,5,29,38,0,26,0,Queens,2019
4/27/2019,3,17,28,0,13,0,Queens,2019
4/28/2019,5,21,37,0,18,0,Queens,2019
4/29/2019,5,39,36,0,20,1,Queens,2019
4/30/2019,5,40,31,13,34,0,Queens,2019
5/1/2019,5,21,23,0,18,4,Queens,2019
5/2/2019,7,44,31,0,54,3,Queens,2019
5/3/2019,5,31,34,0,42,0,Queens,2019
5/4/2019,8,26,42,0,50,1,Queens,2019
5/5/2019,5,12,39,0,13,0,Queens,2019
5/6/2019,3,29,37,11,21,0,Queens,2019
5/7/2019,3,26,34,0,25,0,Queens,2019
5/8/2019,5,33,41,0,27,0,Queens,2019
5/9/2019,5,25,35,0,25,0,Queens,2019
5/10/2019,3,21,31,0,29,0,Queens,2019
5/11/2019,3,25,19,0,24,0,Queens,2019
5/12/2019,3,11,31,9,15,0,Queens,2019
5/13/2019,5,33,49,0,18,0,Queens,2019
5/14/2019,3,25,42,0,16,3,Queens,2019
5/15/2019,3,40,46,0,23,4,Queens,2019
5/16/2019,3,40,44,0,36,1,Queens,2019
5/17/2019,5,54,50,0,54,3,Queens,2019
5/18/2019,5,25,33,8,26,4,Queens,2019
5/19/2019,2,28,43,0,33,0,Queens,2019
5/20/2019,3,41,35,0,45,0,Queens,2019
5/21/2019,2,15,37,0,15,0,Queens,2019
5/22/2019,3,33,37,0,23,3,Queens,2019
5/23/2019,3,23,49,0,34,0,Queens,2019
5/24/2019,5,22,39,10,25,0,Queens,2019
5/25/2019,3,12,37,0,14,0,Queens,2019
5/26/2019,5,29,29,0,37,0,Queens,2019
5/27/2019,5,27,30,0,27,0,Queens,2019
5/28/2019,5,39,58,0,38,0,Queens,2019
5/29/2019,5,22,48,0,25,0,Queens,2019
5/30/2019,3,27,74,0,33,0,Queens,2019
5/31/2019,5,42,36,0,38,0,Queens,2019
6/1/2019,6,36,42,0,51,1,Queens,2019
6/2/2019,5,20,51,0,53,0,Queens,2019
6/3/2019,3,27,61,0,18,3,Queens,2019
6/4/2019,3,28,45,0,18,4,Queens,2019
6/5/2019,3,16,44,12,45,0,Queens,2019
6/6/2019,5,28,43,0,34,0,Queens,2019
6/7/2019,5,51,23,0,43,0,Queens,2019
6/8/2019,7,53,34,0,33,0,Queens,2019
6/9/2019,3,15,33,0,19,0,Queens,2019
6/10/2019,5,22,33,0,26,0,Queens,2019
6/11/2019,3,25,34,8,20,1,Queens,2019
6/12/2019,3,31,47,0,19,3,Queens,2019
6/13/2019,3,24,44,0,13,0,Queens,2019
6/14/2019,3,30,33,0,17,0,Queens,2019
6/15/2019,3,27,42,0,31,0,Queens,2019
6/16/2019,3,15,34,0,44,0,Queens,2019
6/17/2019,5,17,30,8,41,0,Queens,2019
6/18/2019,5,27,30,0,51,0,Queens,2019
6/19/2019,5,11,26,0,20,0,Queens,2019
6/20/2019,5,24,38,0,30,0,Queens,2019
6/21/2019,5,29,46,0,18,0,Queens,2019
6/22/2019,3,15,41,0,18,0,Queens,2019
6/23/2019,3,14,97,14,19,0,Queens,2019
6/24/2019,5,35,87,0,40,1,Queens,2019
6/25/2019,5,42,100,0,43,1,Queens,2019
6/26/2019,5,38,105,0,43,0,Queens,2019
6/27/2019,6,41,36,0,33,3,Queens,2019
6/28/2019,6,28,44,0,34,0,Queens,2019
6/29/2019,3,23,71,19,52,0,Queens,2019
6/30/2019,2,11,119,0,26,0,Queens,2019
7/1/2019,3,19,77,0,21,1,Queens,2019
7/2/2019,5,28,48,0,40,0,Queens,2019
7/3/2019,5,33,46,0,58,4,Queens,2019
7/4/2019,7,39,31,0,74,1,Queens,2019
7/5/2019,3,9,33,14,47,0,Queens,2019
7/6/2019,5,23,90,0,42,0,Queens,2019
7/7/2019,5,13,87,0,40,0,Queens,2019
7/8/2019,3,21,38,0,34,0,Queens,2019
7/9/2019,5,30,44,0,47,1,Queens,2019
7/10/2019,6,42,54,0,58,1,Queens,2019
7/11/2019,3,16,51,14,36,0,Queens,2019
7/12/2019,5,19,47,0,28,0,Queens,2019
7/13/2019,5,19,105,0,35,0,Queens,2019
7/14/2019,3,19,77,0,35,1,Queens,2019
7/15/2019,5,34,30,0,21,0,Queens,2019
7/16/2019,5,26,54,0,43,1,Queens,2019
7/17/2019,3,17,77,19,57,0,Queens,2019
7/18/2019,5,18,58,0,26,0,Queens,2019
7/19/2019,3,23,49,0,48,0,Queens,2019
7/20/2019,3,25,26,0,53,0,Queens,2019
7/21/2019,3,20,45,0,52,0,Queens,2019
7/22/2019,3,27,58,0,32,0,Queens,2019
7/23/2019,3,16,67,16,21,0,Queens,2019
7/24/2019,3,21,58,0,30,0,Queens,2019
7/25/2019,6,28,90,0,38,0,Queens,2019
7/26/2019,7,33,101,0,44,0,Queens,2019
7/27/2019,3,40,97,0,38,0,Queens,2019
7/28/2019,3,12,58,0,54,0,Queens,2019
7/29/2019,5,31,71,14,71,0,Queens,2019
7/30/2019,5,22,54,0,61,0,Queens,2019
7/31/2019,5,30,47,0,53,0,Queens,2019
8/1/2019,6,31,61,0,36,0,Queens,2019
8/2/2019,6,35,44,0,36,0,Queens,2019
8/3/2019,2,11,48,0,26,0,Queens,2019
8/4/2019,5,25,43,17,33,0,Queens,2019
8/5/2019,5,18,84,0,38,0,Queens,2019
8/6/2019,5,23,40,0,44,4,Queens,2019
8/7/2019,3,23,33,0,35,0,Queens,2019
8/8/2019,5,32,31,0,38,0,Queens,2019
8/9/2019,5,36,49,0,31,1,Queens,2019
8/10/2019,5,20,44,16,21,1,Queens,2019
8/11/2019,5,25,43,0,18,0,Queens,2019
8/12/2019,7,32,43,0,32,0,Queens,2019
8/13/2019,5,29,38,0,49,0,Queens,2019
8/14/2019,6,27,38,0,61,0,Queens,2019
8/15/2019,6,25,42,0,40,0,Queens,2019
8/16/2019,5,26,46,17,34,0,Queens,2019
8/17/2019,3,26,64,0,25,0,Queens,2019
8/18/2019,3,15,45,0,33,0,Queens,2019
8/19/2019,3,32,71,0,38,0,Queens,2019
8/20/2019,6,34,28,0,33,0,Queens,2019
8/21/2019,3,25,30,0,48,0,Queens,2019
8/22/2019,3,24,26,6,39,0,Queens,2019
8/23/2019,7,25,36,0,26,0,Queens,2019
8/24/2019,7,14,32,0,18,0,Queens,2019
8/25/2019,3,10,24,0,17,0,Queens,2019
8/26/2019,3,22,40,0,18,0,Queens,2019
8/27/2019,6,32,84,0,20,0,Queens,2019
8/28/2019,6,26,46,10,27,0,Queens,2019
8/29/2019,6,33,37,0,22,1,Queens,2019
8/30/2019,5,33,31,0,40,1,Queens,2019
8/31/2019,6,36,44,0,30,0,Queens,2019
9/1/2019,5,12,40,0,16,0,Queens,2019
9/2/2019,3,18,33,0,23,0,Queens,2019
9/3/2019,5,27,28,7,31,0,Queens,2019
9/4/2019,5,31,33,0,33,0,Queens,2019
9/5/2019,6,24,37,0,14,0,Queens,2019
9/6/2019,6,25,33,0,21,9,Queens,2019
9/7/2019,3,20,28,0,17,1,Queens,2019
9/8/2019,5,21,51,0,26,0,Queens,2019
9/9/2019,5,37,34,14,20,0,Queens,2019
9/10/2019,6,29,28,0,19,0,Queens,2019
9/11/2019,5,32,31,0,37,0,Queens,2019
9/12/2019,5,38,46,0,44,0,Queens,2019
9/13/2019,3,18,33,0,14,0,Queens,2019
9/14/2019,5,23,36,0,24,0,Queens,2019
9/15/2019,6,41,29,7,33,0,Queens,2019
9/16/2019,7,38,35,0,38,1,Queens,2019
9/17/2019,5,27,50,0,13,0,Queens,2019
9/18/2019,5,23,71,0,23,4,Queens,2019
9/19/2019,5,40,61,0,20,0,Queens,2019
9/20/2019,5,34,46,0,40,1,Queens,2019
9/21/2019,7,39,30,8,47,1,Queens,2019
9/22/2019,6,37,39,0,52,0,Queens,2019
9/23/2019,3,15,41,0,53,0,Queens,2019
9/24/2019,3,11,38,0,19,0,Queens,2019
9/25/2019,5,30,42,0,25,0,Queens,2019
9/26/2019,6,28,33,0,33,0,Queens,2019
9/27/2019,6,29,28,10,26,0,Queens,2019
9/28/2019,3,26,31,0,23,0,Queens,2019
9/29/2019,5,23,46,0,21,0,Queens,2019
9/30/2019,3,15,15,0,18,0,Queens,2019
10/1/2019,3,17,27,0,27,1,Queens,2019
10/2/2019,5,23,31,0,43,3,Queens,2019
10/3/2019,5,17,32,15,16,0,Queens,2019
10/4/2019,3,19,32,0,12,0,Queens,2019
10/5/2019,3,21,27,0,10,0,Queens,2019
10/6/2019,6,20,19,0,20,0,Queens,2019
10/7/2019,2,9,35,0,20,0,Queens,2019
10/8/2019,3,20,32,0,16,0,Queens,2019
10/9/2019,3,11,26,9,20,0,Queens,2019
10/10/2019,3,13,30,0,11,0,Queens,2019
10/11/2019,3,17,39,0,13,0,Queens,2019
10/12/2019,3,33,24,0,20,1,Queens,2019
10/13/2019,3,23,44,0,17,0,Queens,2019
10/14/2019,3,26,21,0,27,0,Queens,2019
10/15/2019,5,33,22,4,28,1,Queens,2019
10/16/2019,6,28,24,0,19,0,Queens,2019
10/17/2019,2,8,34,0,8,0,Queens,2019
10/18/2019,3,14,27,0,15,0,Queens,2019
10/19/2019,7,37,33,0,23,3,Queens,2019
10/20/2019,13,35,32,16,35,0,Queens,2019
10/21/2019,9,40,35,0,37,0,Queens,2019
10/22/2019,9,31,32,0,18,0,Queens,2019
10/23/2019,3,17,35,0,17,0,Queens,2019
10/24/2019,7,49,26,0,29,4,Queens,2019
10/25/2019,10,48,22,0,40,3,Queens,2019
10/26/2019,5,23,22,4,27,3,Queens,2019
10/27/2019,6,22,31,0,20,0,Queens,2019
10/28/2019,6,25,26,0,20,3,Queens,2019
10/29/2019,6,28,26,0,21,0,Queens,2019
10/30/2019,5,22,27,0,22,0,Queens,2019
10/31/2019,3,16,30,0,26,0,Queens,2019
11/1/2019,3,14,26,11,15,0,Queens,2019
11/2/2019,5,28,28,0,20,0,Queens,2019
11/3/2019,3,23,27,0,26,1,Queens,2019
11/4/2019,9,48,23,0,25,1,Queens,2019
11/5/2019,3,37,22,0,29,4,Queens,2019
11/6/2019,5,42,27,0,28,1,Queens,2019
11/7/2019,6,39,24,21,32,0,Queens,2019
11/8/2019,3,20,28,0,15,0,Queens,2019
11/9/2019,3,29,29,0,10,1,Queens,2019
11/10/2019,6,42,24,0,36,0,Queens,2019
